RecordID,AerolineaCodigo,AerolineaNombre,NumeroVuelo,VueloNaturalKey,AeropuertoOrigenCodigo,AeropuertoDestinoCodigo,FechaHoraSalida,FechaHoraLlegada,DuracionMinutos,EstadoVueloCodigo,RetrasoMinutos,TipoAeronaveCodigo,ClaseCabinaCodigo,Asiento,PasajeroID,GeneroCodigo,EdadPasajero,NacionalidadCodigo,FechaHoraReserva,CanalVentaCodigo,MetodoPagoCodigo,PrecioBoleto,MonedaCodigo,PrecioUSD,EquipajeTotal,EquipajeFacturado,HashPasajero
56,WN,SOUTHWEST,WN9564,344c6d8d119b1974a821236d9ab7e1ce6d313786308ab2c60a76e9681883e758,GUA,PTY,2024-02-05 04:30:00,2024-02-05 05:32:00,64,ON_TIME,0,CRJ9,PREMIUM_ECONOMY,15D,163b1789-f8f3-4510-b83b-a91477205cbd,F,9,HN,2024-01-17 17:31:00,AEROPUERTO,TRANSFERENCIA,108.95,USD,108.95,3,2,5543c59f428079cfe03d44de9b519b92d3c88f4b3f1652a56c1b9bac45d44eb7
57,IB,IBERIA,IB5326,6b76279f3be6f344ac3ec6a8a1253aeb8b22bce290e90f1405a959a07541b72d,PTY,HAV,2025-08-31 02:23:00,2025-08-31 10:47:00,341,DELAYED,159,B757,ECONOMY,32F,00d57913-4cd1-44e9-a978-329dbce4c43e,F,34,PE,2025-08-11 05:08:00,WEB,PUNTOS,192.89,EUR,210.25,0,0,5f5c32ab303bd7c6f93620d277208b2983727851bbc1fb806ec2f15d5ff0eb7d
58,WN,SOUTHWEST,WN4713,17cc766bebc550ec1d58b2a827385f49dd1ed32d5e0174d93fe65e3fc07dd350,MIA,CUN,2025-02-28 07:16:00,2025-02-28 11:08:00,226,ON_TIME,0,B767,ECONOMY,23C,6a7c8bd7-c0eb-48fd-82e5-e92bb4ca242f,M,31,ES,2024-11-20 21:31:00,APP,PAYPAL,90.52,USD,90.52,1,0,cb2bdae39391887e4d198152d2cd0c9d96e4be2190e48c5e7365210a34589a13
59,UA,UNITED,UA7823,6657474deded8d8bc294bb865e1b199e719fe76fa714b629db443778cc4d85a9,CUN,LIM,2025-10-05 02:08:00,,,CANCELLED,,B738,ECONOMY,,42dbc5df-5ed6-467a-9659-a84fb24d5c46,M,33,CR,2025-09-03 19:05:00,AEROPUERTO,EFECTIVO,54.11,GTQ,6.93,0,0,e6c990813e302ad58485a3c9abbea9879e5ee8e8e0bb8b5d157e802d52b37ade
60,AA,AMERICAN AIRLINES,AA8262,63caf944eed48916c4027b897eeb6952bc0a48859251457d88cffe38c5a13ea1,PTY,SAP,2025-03-21 22:37:00,2025-03-22 05:31:00,163,DELAYED,227,A321,BUSINESS,5D,48b4a92e-6a17-4557-aa35-be7ddfea655d,F,48,GT,2024-12-03 09:47:00,CALL_CENTER,EFECTIVO,233.13,EUR,254.11,3,2,372a21a86688e869b7e5b9d41546a2dbc58c29c25ee597b427e9274f60002538
61,FR,RYANAIR,FR4286,353a0f8e05cba08002999e16b7aaf241a227d28dc12468badd1cc80201935342,JFK,LIM,2025-07-12 03:38:00,2025-07-12 09:20:00,140,DELAYED,212,A320,ECONOMY,37B,5d3c820f-97cc-44c0-aee1-a3b2d1337afe,F,44,CU,2025-03-18 14:46:00,CALL_CENTER,PUNTOS,59.25,USD,59.25,1,0,b59d70caf06a8ec06fed0355c12c5c167a7d452b75bc2771969d5e08132518bd
62,DL,DELTA,DL9244,967f12914054a651abb6faadba0e7149d9ff1d9b56f6d996a2f06e9bbe861a82,MAD,LAX,2025-06-16 21:20:00,2025-06-17 02:31:00,302,ON_TIME,0,B777,ECONOMY,25C,1c6ee1d0-6ec6-4037-9e43-5ab3e5540787,M,52,MX,2025-04-15 16:51:00,AEROPUERTO,TRANSFERENCIA,49.87,USD,49.87,1,0,dae46364c225a89d50cde4f86a2e21e766a1518df1bfea5f1687be286a865fc8
63,DL,DELTA,DL0988,7eedb99c363b5295234a7804abef6c1237052c8f054baf4c830660d7806fa368,LAX,HAV,2025-10-25 16:46:00,2025-10-25 22:15:00,311,ON_TIME,0,B767,ECONOMY,34D,3752c314-e482-4a44-9f22-90d63276e123,F,41,PA,2025-07-13 15:17:00,APP,PUNTOS,175.33,USD,175.33,1,0,d28168c4a108b1ccd1b24caae8806f01696c2464b4d640b7bc083b75ccae06d9
64,DL,DELTA,DL5672,d5cf9c58701251b276e047a96272c06bf106b85a4c25d961e7b3fd8b327c37a5,HAV,GUA,2025-05-13 06:53:00,2025-05-13 14:07:00,418,ON_TIME,0,CRJ9,BUSINESS,7D,8beb047f-f3e0-411a-b392-9091da752ca2,M,21,CU,2025-01-20 13:45:00,AGENCIA,TARJETA,146.98,USD,146.98,1,0,4771eddb3bb11d8d49ac9cb766ed4fbd4563def03ffcb8594fa32ee0ccdd6074
65,FR,RYANAIR,FR8541,ba2cdf38b78325f7f30a35ba2499949fd79f2cae9c2eaf8f0528ed3687c8d0de,MAD,LIM,2025-04-22 14:59:00,2025-04-22 15:57:00,53,ON_TIME,0,A320,ECONOMY,17D,e79af89f-c957-4a74-a7fd-7ef0b8413051,F,35,GT,2025-03-20 15:57:00,CALL_CENTER,PAYPAL,68.29,USD,68.29,1,0,372a21a86688e869b7e5b9d41546a2dbc58c29c25ee597b427e9274f60002538
66,BA,BRITISH AIRWAYS,BA4178,5cfc105cb017a9c4ef821e371abb2f94aac64953d6d7900d537bf52c6d1e3ab4,CUN,MEX,2025-05-01 05:21:00,2025-05-01 12:10:00,392,ON_TIME,0,B767,ECONOMY,27F,285edbb9-f25b-48f8-969b-b5122aaecff7,M,13,HN,2025-03-20 06:55:00,CALL_CENTER,EFECTIVO,83.43,USD,83.43,1,0,fac54738587acf45b1c5251e5dcd54a73338c15730ea32eda723dd57da3908c6
67,BA,BRITISH AIRWAYS,BA3922,cbc7d1395170113c97d499d37243fc048dd7c4d62cacd26a9a7aff31151f9ec9,CUN,MAD,2024-02-10 00:42:00,2024-02-10 03:58:00,182,ON_TIME,0,B757,ECONOMY,43A,4199a260-abe0-4515-9a41-84430cb677ba,F,20,CR,2023-11-08 03:07:00,APP,PAYPAL,96.14,USD,96.14,2,1,117c07e19e28f9cbfb5c795b9bed1d475d869f15486990776b946b91b7babeea
68,IB,IBERIA,IB8006,6365c32c7ee2dbea5848f0ea82ecc5cbecd6e6e8e13aa39c1c14d3840c36143a,JFK,PTY,2024-10-06 08:15:00,2024-10-06 13:43:00,307,ON_TIME,0,B767,PREMIUM_ECONOMY,14C,e460a8f8-1901-40f8-a399-25eb2224dba2,M,22,PE,2024-09-29 13:20:00,APP,EFECTIVO,189.16,USD,189.16,1,0,b08d641bfc5f2e867b2bd81c6fe358738601a6a80b66880431fe6dc2a6ea27d0
69,AM,AEROMEXICO,AM0275,6896f240693eabc41008a10beafe13d9efc22b741660059d77fa72b08c020086,CUN,SAL,2024-04-18 17:00:00,2024-04-19 00:17:00,413,ON_TIME,0,B738,BUSINESS,8F,9add96f8-5554-437e-ba30-b912e0e30c93,F,23,SV,2024-03-01 19:57:00,WEB,PAYPAL,160.09,USD,160.09,1,0,f7b99460ed2a18f5539670d189abe0ccf9f7709039e516860c7d8f9f66801b08
70,FR,RYANAIR,FR2808,17be9fd0ebbbcaa033b22475d4abcf34fe7ac4a99f4a3330774cfaf4fba4eda3,MAD,SAP,2025-09-18 04:03:00,2025-09-18 08:39:00,136,DELAYED,144,E190,ECONOMY,22E,e429af26-4df7-4d35-8146-0db295699cff,M,44,CO,2025-08-13 15:58:00,AGENCIA,PAYPAL,52.94,USD,52.94,1,0,1957692af881d16b487be85f68869bdef8c53aa563aeb3821ab44e98e9bae0d1
71,AA,AMERICAN AIRLINES,AA8857,2d97980ef26314317f0c6680c90c39ff4db20e025a84b25ec1e317c291814d22,BOG,LIM,2025-12-14 22:14:00,2025-12-14 23:24:00,66,ON_TIME,0,A319,PREMIUM_ECONOMY,15D,8259aac7-6fe9-484e-9865-9462cacbd8e7,M,36,SV,2025-09-17 13:17:00,AEROPUERTO,PUNTOS,173.75,GTQ,22.24,1,0,ac6f1111fcfd59a660556e6ebba881230e66ee9b787544633b56da3d29614e0a
72,AA,AMERICAN AIRLINES,AA2528,352bc2c782d15f509b9d038e80fa7fc771c3a9ea0b2ce5a366d23bc026c86b00,BOG,MEX,2025-08-02 00:19:00,2025-08-02 03:54:00,222,ON_TIME,0,A321,ECONOMY,18C,ba95572e-4f1c-44e8-a045-806bdd0f2140,F,13,CR,2025-06-11 14:18:00,AGENCIA,PAYPAL,86.89,USD,86.89,1,0,117c07e19e28f9cbfb5c795b9bed1d475d869f15486990776b946b91b7babeea
73,CM,COPA AIRLINES,CM4398,1b42d01de65fa648dd58de3dd24a41c399131dc2860c0cad6f4531c4977fa1bb,MIA,BOG,2025-08-14 08:31:00,2025-08-14 11:30:00,183,ON_TIME,0,B757,ECONOMY,30E,ecbb1d12-5e58-44c6-a53e-0aba43fe10d4,F,37,SV,2025-08-10 06:09:00,AEROPUERTO,TARJETA,107.09,USD,107.09,2,1,f7b99460ed2a18f5539670d189abe0ccf9f7709039e516860c7d8f9f66801b08
74,AA,AMERICAN AIRLINES,AA8045,5847cc1d2262362955c9babc88b33a79837d7ccf1ffe56973cd1f855561056cc,MIA,BOG,2024-07-14 12:01:00,2024-07-14 15:13:00,171,ON_TIME,0,B739,ECONOMY,19B,0b193459-3585-4271-a442-8833da08baf6,M,17,PE,2024-05-31 16:37:00,AGENCIA,PAYPAL,51.31,USD,51.31,2,1,b08d641bfc5f2e867b2bd81c6fe358738601a6a80b66880431fe6dc2a6ea27d0
75,LA,LATAM,LA8301,b97a9193bf5cea832d0d8636e3a185d877ff6e3bd2331bbeeab425c5cc1599ae,MIA,LIM,2024-03-29 11:01:00,2024-03-29 16:36:00,333,ON_TIME,0,B757,ECONOMY,37E,c1937f46-9dd6-4f99-a9dc-e7dc99848426,F,40,PA,2023-12-29 04:33:00,AGENCIA,TARJETA,90.37,MXN,5.24,2,1,d28168c4a108b1ccd1b24caae8806f01696c2464b4d640b7bc083b75ccae06d9
76,AM,AEROMEXICO,AM0403,64180539b3511056a5e1f3097f32ae8079ef25cd3d0b7007af77615f99a4b805,SJO,PTY,2025-11-26 13:21:00,2025-11-26 18:35:00,319,ON_TIME,0,A321,ECONOMY,37C,d4ae914e-e823-4744-8621-5bf79b499bf2,F,37,GT,2025-09-13 16:38:00,CALL_CENTER,TRANSFERENCIA,91.95,EUR,100.23,1,0,372a21a86688e869b7e5b9d41546a2dbc58c29c25ee597b427e9274f60002538
77,DL,DELTA,DL3054,d66d1d55eb626c14df0ac52dc0dbc6e61082bd1a0e64e905b67a8b57e1056e89,MIA,LAX,2024-08-30 06:03:00,2024-08-30 12:25:00,220,DELAYED,143,A320,ECONOMY,31A,8ab0b094-14de-4fdd-aea2-2e0a8be7b602,F,25,PA,2024-07-20 03:44:00,WEB,TARJETA,88.35,USD,88.35,1,0,d28168c4a108b1ccd1b24caae8806f01696c2464b4d640b7bc083b75ccae06d9
78,CM,COPA AIRLINES,CM9670,2b4b3656d04506156f9cb62f3d0bfe4538576a127a58a24d3acc6e161f56f848,LIM,SJO,2024-11-29 15:26:00,2024-11-29 19:20:00,244,ON_TIME,0,A321,ECONOMY,40F,ba7209bc-7045-47bb-89fc-f5fbec7299d2,F,37,HN,2024-11-05 04:06:00,APP,PAYPAL,63.43,USD,63.43,1,0,5543c59f428079cfe03d44de9b519b92d3c88f4b3f1652a56c1b9bac45d44eb7
79,AM,AEROMEXICO,AM8057,a278d6c1054a0a0f5e4d42f10e6482f5a40d1ee255c767c58aaa912ed28f4df6,SJO,BOG,2024-04-19 19:06:00,2024-04-20 00:26:00,306,ON_TIME,0,B767,ECONOMY,28D,47b78784-2537-48fd-b1f9-243962857e94,F,58,HN,2024-01-20 22:07:00,APP,PUNTOS,96.14,USD,96.14,1,0,5543c59f428079cfe03d44de9b519b92d3c88f4b3f1652a56c1b9bac45d44eb7
80,UA,UNITED,UA0529,0949533b8e2ec6c8293f321ad29ffe71c45b4a3d586309ac6f572c924cd59db1,LAX,JFK,2024-01-26 09:28:00,2024-01-26 12:37:00,185,ON_TIME,0,A321,ECONOMY,30E,5ef4ae8e-3388-4334-8617-d9df63b055c1,F,18,PA,2023-11-15 17:21:00,AEROPUERTO,TARJETA,102.49,USD,102.49,1,0,d28168c4a108b1ccd1b24caae8806f01696c2464b4d640b7bc083b75ccae06d9
81,UA,UNITED,UA4544,a921b6c5819554a444188bd189b7b01313f10d41fcbe5a880d8dfb932554ea77,CUN,SJO,2025-09-21 16:35:00,2025-09-22 01:19:00,346,DELAYED,166,A319,ECONOMY,21E,92fec31b-d52d-4eb8-ba44-6fd9af300323,F,21,US,2025-06-09 14:59:00,AGENCIA,PUNTOS,107.28,USD,107.28,1,0,2f7bb6b9d5c21a98496012c98904c1f57213d654e932b36281763e62b196c52d
82,UA,UNITED,UA6517,5c0afec7bbf04cd613b1867e1ce1f29a5258e04905e2c535c090bf0218dc6787,SAP,SJO,2025-10-17 05:01:00,2025-10-17 11:47:00,391,ON_TIME,0,B737,ECONOMY,24F,c06f1ee4-158c-461a-8852-cb659cb221f2,M,49,SV,2025-07-27 02:36:00,AEROPUERTO,TRANSFERENCIA,61.12,GTQ,7.82,2,1,ac6f1111fcfd59a660556e6ebba881230e66ee9b787544633b56da3d29614e0a
83,IB,IBERIA,IB2712,832a67cd912c57bc5426aed96e5ebebe85d687f275567ab66b656f6bd2262eb4,MIA,MEX,2025-03-01 02:36:00,2025-03-01 08:14:00,340,ON_TIME,0,CRJ9,ECONOMY,26F,05fd9397-adc1-4929-9a7e-be90baf410f4,M,46,CU,2024-11-19 12:35:00,WEB,EFECTIVO,94.11,USD,94.11,0,0,4771eddb3bb11d8d49ac9cb766ed4fbd4563def03ffcb8594fa32ee0ccdd6074
84,FR,RYANAIR,FR1121,c56fb6c9299d40cf28dd2a4a4f8f1781a4a01d1f097d0ac31fdc7cdd4d1ed454,SAL,LIM,2025-06-30 13:52:00,2025-06-30 15:15:00,93,ON_TIME,0,E190,ECONOMY,34B,cbee1ff5-679a-4c9a-a7bf-28f83e323c69,F,44,GT,2025-06-27 15:31:00,WEB,PAYPAL,158.2,GTQ,20.25,1,0,372a21a86688e869b7e5b9d41546a2dbc58c29c25ee597b427e9274f60002538
85,UA,UNITED,UA8349,23882718ba6ece4c97f9b3fdcfcbb8871913c9d047a8773ca51db070531c1631,PTY,MIA,2025-08-04 04:44:00,2025-08-04 07:02:00,122,ON_TIME,0,E190,ECONOMY,22A,eae76a1e-9d35-4842-b974-3fa4ea5a4fac,M,30,SV,2025-05-19 05:20:00,AGENCIA,PAYPAL,62.56,USD,62.56,0,0,ac6f1111fcfd59a660556e6ebba881230e66ee9b787544633b56da3d29614e0a
86,UA,UNITED,UA6807,85206a4188c9a32f49b9a7901a4e517d2929e94efe45c06b1229a3773fbdae18,BOG,GUA,2024-10-26 17:25:00,2024-10-26 19:12:00,102,ON_TIME,0,E190,ECONOMY,32A,053c744d-1c11-4335-94e6-a3d37b90c586,F,22,MX,2024-09-05 22:59:00,AGENCIA,PUNTOS,61.22,GTQ,7.84,2,1,859eb508bc50eff0ecd8187d18ffd054a3200c408047b3329a8f9a319e13acee
87,IB,IBERIA,IB0186,4d4f20d4ee9eacb4276d76bd7b042607adeb889daaeebc26da0de6f88913f760,SAL,BCN,2024-08-28 17:04:00,,,CANCELLED,,B777,BUSINESS,,5506cbe2-6078-4457-8cc5-093d677eeb84,F,32,PE,2024-06-12 20:16:00,WEB,TRANSFERENCIA,201.92,GTQ,25.85,2,1,5f5c32ab303bd7c6f93620d277208b2983727851bbc1fb806ec2f15d5ff0eb7d
88,IB,IBERIA,IB4007,121b37e3679d630b2cbc1951a2f83a0e4047331340d353408eb52a2f2b0cf233,CUN,GUA,2024-10-15 20:08:00,2024-10-15 22:44:00,109,DELAYED,40,A319,ECONOMY,16C,d4d3801d-1161-4d3f-baa3-f8c7fdbfb380,M,37,SV,2024-10-09 21:32:00,WEB,PAYPAL,108.8,USD,108.8,1,0,ac6f1111fcfd59a660556e6ebba881230e66ee9b787544633b56da3d29614e0a
89,AV,AVIANCA,AV4980,ebe91e157d75b9f16e28ffe5f56ce0910e21c49699810c9d494ff8489a6f48ab,LIM,SAL,2025-09-15 19:09:00,2025-09-16 02:15:00,410,ON_TIME,0,B739,ECONOMY,45F,685db692-7cc9-4844-be6e-3368a4380aff,M,34,SV,2025-07-03 08:02:00,DESCONOCIDO,TARJETA,135.47,USD,135.47,2,1,ac6f1111fcfd59a660556e6ebba881230e66ee9b787544633b56da3d29614e0a
90,UA,UNITED,UA1392,e7fce288fa34341b7d674106658fff808cd6e119e5d2541ea6ddd6ef8c3ece35,SAP,LAX,2025-11-30 09:28:00,2025-11-30 14:57:00,324,ON_TIME,0,E190,BUSINESS,4B,fb3caeb7-c3e9-4e76-abf7-74df6472ba2a,M,30,GT,2025-10-18 08:40:00,CALL_CENTER,TRANSFERENCIA,464.29,USD,464.29,1,0,4d02fe2539f9474380c36a6b8becade6485070e5e9c032f8137afe61a3d8e0c9
91,B6,JETBLUE,B61482,f67469c6af22ae552fe8d5fcf1887a7a3a2c7c9d407a435e7f456bf64167dd3e,SAL,MEX,2024-12-03 20:40:00,2024-12-04 03:02:00,384,ON_TIME,0,CRJ9,ECONOMY,26D,5dd4ad62-0d86-4937-b0bb-019f2e4529e0,F,42,CO,2024-10-23 06:23:00,APP,TARJETA,60.34,EUR,65.77,0,0,4f206a7c2b5d26cbf1f6bf148bdd0e4f69558ca42ae217e3ad9c94f9602dcd4b
92,AM,AEROMEXICO,AM1377,5c98deac772ffe35ce0bfcbe841b726666515cef015b19dd942534f2ae92daf9,MEX,LIM,2024-11-03 20:19:00,,,CANCELLED,,A321,ECONOMY,,f63aa339-000f-40d6-af01-3eaf62998c3b,F,20,ES,2023-11-27 15:18:00,CALL_CENTER,PAYPAL,96.43,USD,96.43,1,0,76aeb4d8b20566a0e39d3d9637f70d0d3e769dd8ab999dde9529faa5fc2d21b2
93,FR,RYANAIR,FR1438,9c104d22d36693fca18c510a2f7a0fd91c64ea5258ff01b7bc19de3de18c4bbb,BCN,SAL,2025-09-20 14:25:00,2025-09-20 19:52:00,110,DELAYED,222,B737,PREMIUM_ECONOMY,11A,afbb97ef-83a3-499c-859d-f03d3beaa6e9,M,31,CR,2025-07-25 15:00:00,CALL_CENTER,TARJETA,141.17,USD,141.17,1,0,e6c990813e302ad58485a3c9abbea9879e5ee8e8e0bb8b5d157e802d52b37ade
94,UA,UNITED,UA8744,1f19a8fbea61cc6eb6c4b7fa03ae282407487af6115062e87af017fa0b73e465,PTY,MAD,2025-09-15 01:29:00,2025-09-15 06:43:00,323,DIVERTED,0,A320,PREMIUM_ECONOMY,13D,90655cce-4237-4cb4-a757-68670417f057,F,40,CO,2025-05-20 06:57:00,AGENCIA,PAYPAL,107.19,USD,107.19,0,0,4f206a7c2b5d26cbf1f6bf148bdd0e4f69558ca42ae217e3ad9c94f9602dcd4b
95,B6,JETBLUE,B63301,03d6fe28e18e3b6788e98bc0c3525f63223379dc78a58acf9ae96a06b612a358,HAV,BCN,2024-10-28 16:43:00,2024-10-28 20:30:00,226,ON_TIME,0,A319,ECONOMY,41F,fb19ed4c-9d69-4a6d-ac36-5da56733d3fe,M,22,CR,2024-10-23 17:59:00,AGENCIA,PUNTOS,47.93,USD,47.93,1,0,e6c990813e302ad58485a3c9abbea9879e5ee8e8e0bb8b5d157e802d52b37ade
96,AM,AEROMEXICO,AM2873,7ba7079ea195294c271469ed9acc100c60706d2c4c0cc878938789e869ecc792,SAL,MEX,2024-01-18 00:29:00,2024-01-18 06:14:00,120,DELAYED,226,B738,ECONOMY,27A,0f5b96ae-d5e1-4398-8f3a-bdb3dbf82fd8,F,28,CU,2023-11-27 06:23:00,AGENCIA,TRANSFERENCIA,109.92,USD,109.92,3,2,b59d70caf06a8ec06fed0355c12c5c167a7d452b75bc2771969d5e08132518bd
97,BA,BRITISH AIRWAYS,BA1771,5c0bedb4871d82dd3fab5318f817e16804120a871e4b799f00748e16062233cc,LIM,MIA,2024-10-31 03:58:00,2024-10-31 09:25:00,335,ON_TIME,0,B767,ECONOMY,41E,cc388e91-b2a1-4023-b735-34311068d498,F,36,SV,2024-02-07 12:49:00,AGENCIA,TARJETA,52.67,USD,52.67,3,2,f7b99460ed2a18f5539670d189abe0ccf9f7709039e516860c7d8f9f66801b08
98,LA,LATAM,LA7067,8b52b9493ab56d30e8fea264d371338c259dc4bbd8abcfb6b245b6a6192cc341,BOG,GUA,2025-11-15 21:23:00,2025-11-16 01:33:00,238,ON_TIME,0,B757,ECONOMY,31E,d0b44633-dbb3-430b-965f-6e036fbe1345,F,36,US,2025-10-25 07:19:00,WEB,TRANSFERENCIA,93.21,USD,93.21,1,0,2f7bb6b9d5c21a98496012c98904c1f57213d654e932b36281763e62b196c52d
99,UA,UNITED,UA7716,1ba13ebf3d6dfc60e5197bb7ed408eda053a9849ff5e680878cd7e8710935ecd,CUN,MAD,2024-11-13 21:31:00,2024-11-14 07:53:00,401,DELAYED,196,A321,ECONOMY,37C,82a789a6-ad98-41c5-b06d-61244bb977b4,M,22,GT,2024-09-23 02:56:00,CALL_CENTER,EFECTIVO,85.95,USD,85.95,0,0,4d02fe2539f9474380c36a6b8becade6485070e5e9c032f8137afe61a3d8e0c9
100,AM,AEROMEXICO,AM4897,3bd6e03bc13b747b150d306fec735cba4f62f0bcf0420e3e9ec936c61734d3b6,MIA,HAV,2024-10-13 22:08:00,2024-10-14 00:46:00,140,ON_TIME,0,CRJ9,ECONOMY,24B,e6f2c415-51bf-4656-9e52-ca0a4085cfcf,F,34,MX,2024-07-07 23:26:00,WEB,TARJETA,54.6,GTQ,6.99,2,1,859eb508bc50eff0ecd8187d18ffd054a3200c408047b3329a8f9a319e13acee
101,WN,SOUTHWEST,WN9627,3cde6dc1836de823bc7d021c393b31664f159dda401ef1ca14a9224d71f5cef5,HAV,BCN,2025-03-19 21:15:00,2025-03-20 03:45:00,391,ON_TIME,0,B757,ECONOMY,21B,07fea39d-f0d3-4c9d-8c97-bff3f2d4bc26,F,38,MX,2025-03-13 08:10:00,CALL_CENTER,EFECTIVO,99.11,EUR,108.03,1,0,859eb508bc50eff0ecd8187d18ffd054a3200c408047b3329a8f9a319e13acee
102,B6,JETBLUE,B65536,92273f14020deca5b09c912290d9f199076e65838240a582ecdbe5b879763a6a,SAP,SJO,2025-12-30 20:20:00,2025-12-30 21:52:00,96,ON_TIME,0,B738,ECONOMY,25E,157e1840-463a-4ff9-8897-5ef2f901918f,F,48,ES,2025-09-11 23:49:00,AEROPUERTO,PUNTOS,117.78,USD,117.78,1,0,76aeb4d8b20566a0e39d3d9637f70d0d3e769dd8ab999dde9529faa5fc2d21b2
103,FR,RYANAIR,FR2847,53952f7799f98692b70107c70be857672009f0b7cda67ee95d3d14cf896c9979,SAL,SJO,2025-11-05 21:28:00,2025-11-06 00:07:00,161,ON_TIME,0,A320,ECONOMY,40C,95dd8272-8bf0-4c20-af8f-bf151403459a,F,16,CR,2025-08-14 19:16:00,CALL_CENTER,EFECTIVO,58.66,MXN,3.4,1,0,117c07e19e28f9cbfb5c795b9bed1d475d869f15486990776b946b91b7babeea
104,AM,AEROMEXICO,AM3388,5d945a5ab6fb598d12543e720cb0badcbf897805f2a9f862b2808fd2074f5a4e,SJO,SAP,2024-06-03 15:40:00,2024-06-03 21:17:00,185,DELAYED,139,A320,ECONOMY,45A,15dd8c0c-ece9-477f-b1e9-82c97e351036,M,40,CO,2024-03-31 20:12:00,APP,PAYPAL,97.5,USD,97.5,1,0,1957692af881d16b487be85f68869bdef8c53aa563aeb3821ab44e98e9bae0d1
105,FR,RYANAIR,FR1772,4240f2c65617a9dd388e53a07014479a1a97a6fbc8b16bd2437bffdc9c0f1103,GUA,CUN,2025-01-03 05:48:00,2025-01-03 07:41:00,112,ON_TIME,0,B738,ECONOMY,24E,e88a43b3-e6b4-4512-8b39-d2b9c7166007,F,40,CU,2024-11-27 15:51:00,CALL_CENTER,TRANSFERENCIA,313.71,USD,313.71,1,0,b59d70caf06a8ec06fed0355c12c5c167a7d452b75bc2771969d5e08132518bd
106,IB,IBERIA,IB5874,443bf413f6c699a6ed0dd83d92612073b8421f986fac6096fa6aa717413b7622,PTY,HAV,2025-07-06 07:44:00,2025-07-06 14:11:00,378,ON_TIME,0,E190,ECONOMY,23A,82f77c04-527c-4cc4-a7ac-cc29a2096a27,M,41,CO,2025-04-09 02:58:00,WEB,PAYPAL,121.2,EUR,132.11,1,0,1957692af881d16b487be85f68869bdef8c53aa563aeb3821ab44e98e9bae0d1
107,AA,AMERICAN AIRLINES,AA0886,81508438d3cee06fe447ab587e78017b9ab9970c5dc75b6834e74a53439b8f4d,BCN,BOG,2024-09-04 09:03:00,2024-09-04 13:21:00,177,DELAYED,56,B737,BUSINESS,6F,6ce6d505-86a2-4b39-a800-01a854f19960,M,46,US,2024-03-01 23:37:00,AGENCIA,TRANSFERENCIA,225.08,USD,225.08,1,0,610239f6883006ec7ab8fff7b07eb6661c867ea379e46ff524aad2af2db7c6a5
108,CM,COPA AIRLINES,CM5280,cf6bd4f0f83fd942538992f9f729ab48e1f0895bcb3f157108ad9e976b932c8b,MEX,BOG,2024-09-02 17:48:00,2024-09-03 02:54:00,411,DELAYED,134,A320,ECONOMY,21C,b3105eef-7238-4118-a845-270daf4969cd,M,29,PA,2024-07-28 11:00:00,APP,PUNTOS,106.23,GTQ,13.6,1,0,9b204fc09d793d4d94ecb9d1eb75d6d911ab3a38cd35fb911cac37eb7182ca52
109,UA,UNITED,UA3461,b20573ffeee904bcdfcaa844e773c9cb4b218b829d8a6e9e8835d80a7ebe5fbf,JFK,SAL,2025-06-22 16:14:00,2025-06-22 20:04:00,221,ON_TIME,0,A319,ECONOMY,34C,b1358e9f-7f7a-4db8-87bc-989c17c1c67b,M,23,GT,2025-05-14 06:45:00,AEROPUERTO,PUNTOS,74.97,USD,74.97,1,0,4d02fe2539f9474380c36a6b8becade6485070e5e9c032f8137afe61a3d8e0c9
110,AV,AVIANCA,AV1719,51837aa3494f98de5f7b152226e5e0e47bf2ab7354ecf58ee053bdb458b30491,MIA,SAP,2025-11-11 19:58:00,2025-11-12 05:05:00,372,DELAYED,169,B738,ECONOMY,17F,b2224830-6300-46d4-b309-e639d363dd22,F,27,GT,2025-11-03 21:51:00,CALL_CENTER,PAYPAL,83.82,USD,83.82,1,0,372a21a86688e869b7e5b9d41546a2dbc58c29c25ee597b427e9274f60002538
111,UA,UNITED,UA3788,7efdfa83d9470548df7bbf2b444e418913e5ffb2d1ad555e6bb4460a450afaee,PTY,SAL,2024-04-06 03:35:00,,,CANCELLED,,B738,ECONOMY,,65ea8ba3-ffb5-4978-b4e2-5147ae457ef8,M,64,GT,2024-03-24 11:37:00,APP,PAYPAL,42.37,USD,42.37,0,0,4d02fe2539f9474380c36a6b8becade6485070e5e9c032f8137afe61a3d8e0c9
112,DL,DELTA,DL2733,ed96f50d9faac55c255a17309e11e03c19209a99fccc7e6f1e47307f223603df,GUA,PTY,2025-10-23 23:04:00,2025-10-24 04:00:00,193,DELAYED,90,A320,ECONOMY,19A,c0c779b8-ccd2-4e5a-84b9-7c1db46bacf1,M,42,MX,2025-07-30 02:54:00,AGENCIA,TRANSFERENCIA,46.32,MXN,2.69,3,2,dae46364c225a89d50cde4f86a2e21e766a1518df1bfea5f1687be286a865fc8
